4k2r/8/5P2/8/8/P6p/5R2/7K,1
r1k3nr/p1p2n1p/N4p2/8/2Pp1PqP/P3PN2/PBB5/R2K3R,-1
n3k3/8/8/K7/nP2BB2/8/1R6/8,1
4k3/3R4/p7/P3p2p/2P1P3/3n4/3n1b2/5K2,-1
8/8/7n/8/p4k2/PBK5/8/8,1
3r4/5K2/8/8/8/4k3/8/2N3b1,1
2Q4q/7p/7r/3k1q1P/8/p4bK1/8/R7,-1
8/8/8/4r3/8/5Nb1/4k1K1/8,1
2b1k3/R7/p1Pp1p2/P4P2/2R2rP1/3PP3/3K4/1NB4r,-1
3q3R/6P1/5Pk1/r1p1p1P1/1B6/8/2N5/6K1,-1
8/8/1q4k1/3N4/r1pPpPPp/2P5/P7/4BKR1,1
4r1r1/8/6N1/2p5/k1P3pb/Pp1p4/1R1PB3/2K2R2,1
8/K3k3/8/P7/8/8/5n2/8,1
7k/2p5/r1p1b3/1p2P2r/1b4R1/P3PNPN/5PR1/5K2,1
8/8/7K/5k2/3B3p/7P/8/2n5,1
8/4k3/p7/P3p2p/2P1P3/b7/4N2R/1n1Kn3,-1
k7/8/8/3K4/6R1/8/8/6b1,1
rqk2bnr/4p3/2n3pN/1pp1P3/pPP2P1P/6KN/P2B2P1/Rb3B1R,1
2k3N1/8/p4BP1/P7/K7/N7/8/3q1R2,-1
5N2/8/8/6P1/6P1/1k4P1/7K/8,-1
8/1k6/8/p1b5/P1p1PBN1/2P3K1/8/8,1
rnbqkbnr/ppppp1pp/5p2/8/6P1/5P2/PPPPP2P/RNBQKBNR,-1
8/K7/8/P1k5/8/8/8/8,1
r1nqk2r/2p4p/2pp1pp1/2P1p3/1b5P/1P1PP2b/P4PR1/3K1B2,1
2b1k2r/2p4p/2r1P3/2P3B1/p1pQR2P/5K2/2p5/6R1,-1
8/k7/2R5/2p5/2P5/K7/8/8,1
8/8/8/8/2K4k/P7/5R2/7n,1
8/8/6Nk/8/8/3r4/8/1K6,-1
6R1/8/K2kn3/8/8/8/8/8,1
1r6/2q4p/3r1k1b/p2p1N2/B1pPpPp1/P1P5/P4K1P/1RB4R,1
5N2/5B2/8/8/6K1/8/2k5/5rb1,1
2k5/b7/8/6N1/b2r4/2p5/1b6/7K,-1
8/k7/5P2/8/7r/8/2K5/8,-1
3B2k1/8/8/7K/7p/4R2P/2p5/8,1
7r/2pbk2p/r3P3/2P5/3Q1R1P/p1p1BK2/2p5/7R,-1
k1br4/4p3/5Pp1/1ppp4/p4b1p/2B4P/4KR2/5N1B,-1
8/7R/K2kn3/8/8/8/8/8,1
8/K7/2R5/P7/8/4k3/5N2/8,1
3K4/8/8/k7/4b3/8/4n3/8,-1
8/2k5/1b6/8/4b3/2p4K/1b6/8,-1
8/8/kb6/8/8/2p4K/1b6/3b2r1,-1
4k3/7b/8/8/6P1/1Bpq2K1/8/8,1
1r6/5B2/3P3n/p5Rp/P1p1k2P/2P1P3/1B3K2/R7,1
2K5/8/8/4k3/8/8/8/R7,1
8/8/8/6K1/7p/7P/8/7k,1
8/r7/4qk2/3p4/B1pPpPpp/b1P4P/P2B4/4NKR1,1
5rk1/8/2p2pP1/2P1pP2/p3P1P1/np1P1K2/RN4R1/2B3qN,-1
8/8/p2n1b2/2k1p3/4P3/8/5K2/3n4,-1
8/5k2/8/8/Q7/8/3K4/8,1
5n2/8/p2k2p1/P2Pp3/4P2P/2P2N2/1p1R4/2b1K3,-1
1k6/8/2P5/P4P2/5r2/1K6/8/8,-1
8/8/2R3Pb/p7/k3N3/7K/8/8,1
5b1r/2p3k1/b1pR4/1p2P3/rP4q1/P3P1Pp/3N1P2/5KNR,1
3K4/8/8/5k2/8/8/8/4r3,-1
8/8/1k5n/8/p7/P7/8/4K3,1
8/P7/4k1K1/7Q/2p5/2P5/8/8,1
8/6P1/8/3N4/1b6/p4K2/1R6/3k4,1
8/8/8/8/3K4/8/2Q5/6k1,1
1n1q1bnr/1b2p1p1/1p4kp/r1Np1p2/5P2/4P3/P1PPK1PP/R1BQ1BNR,1
1k6/8/8/2R5/5K2/8/8/4b3,1
8/2r1p2p/1P3B2/p1k5/P1P3Pp/3r4/6K1/6b1,1
7r/5B2/3P3n/p1p1k1pp/P7/2P1PK2/1B5P/6RR,1
8/k7/7N/8/8/5B2/5K2/8,1
3n1r2/8/2N2p2/3PbPp1/1pP2kPp/n6P/3R4/3nK3,-1
rnbk1bn1/2p2pp1/1p1q2Pr/p3p2p/2PpPN1P/P2B1P2/1P1P2Q1/RNB1KR2,1
r1bqkbnr/p1pppppp/1p6/2n5/2P2P2/7N/PP1PP1PP/RNBQKB1R,-1
r2k1bn1/ppq1pp1r/2np2pp/1Np4b/1P2P2P/2PP4/P2B1PP1/3RKBNR,1
8/6k1/1p2P3/1qP2p2/3b1R1p/2K4P/8/8,1
8/2pb4/4r3/PR2P2k/3p1P2/1p4P1/4N3/6K1,1
8/8/2b4b/1k6/5b2/2p5/8/K7,-1
r5kr/p2b1n1p/nq1b1p2/1p1Pp1p1/1pB1NPP1/3KP2P/P1P5/1RBQ3R,-1
7r/b7/1k6/8/8/2p5/1bb5/5K2,-1
rnb2rk1/3p3p/p1p1pp1b/1p1P2p1/Pq1P4/2R3QP/3KPPPR/1NB2BN1,-1
7b/5k2/8/4n3/8/8/4K3/8,-1
8/8/8/pKR5/PP1kN2R/8/1b6/8,1
8/8/k1P5/P4P2/8/2K5/1r6/8,-1
r2qk1nr/Qpp2ppp/2npb3/4p3/2P4P/bP2P1PN/P2P1P1R/R1B1KB2,1
7r/4kp2/2P3B1/p5pP/P1N1p1P1/5n2/3PK3/1r2bR2,1
8/3k4/1R3p2/2p1R3/3p2K1/P3P3/2r2P2/4q3,1
8/4K3/6P1/1k4P1/6P1/8/8/8,-1
k7/8/1b6/6K1/q2R4/8/8/8,1
5r1k/2p5/4P3/2p2r2/1p6/P2RPNPN/b4P1R/6K1,1
1nb2bnr/2p1q1p1/rp4P1/2k2P1p/p1PpB2P/P4PN1/NP1P4/R1BK3R,1
3r4/b3K3/k7/8/2p3Np/8/8/b7,-1
1r5R/8/3pkp2/2npp1q1/1P6/P1r1P2R/4KP2/5B2,1
4R3/1K4k1/8/8/nP6/6B1/8/n2B4,1
8/2R1p3/3bkr1p/p5P1/P7/2B4p/8/3K4,1
8/8/1K6/8/8/5k2/8/4R3,1
k2r4/4p3/5Pp1/Bppp4/p6p/7b/4KR1N/2b4B,-1
8/8/3K2P1/8/1Q4P1/7k/8/8,-1
8/8/3k3P/p1r5/P1p3pB/2P1P1R1/8/7K,1
r1b2k1r/pp1p2pp/2p2p2/PQ1P1p2/1P4P1/2RPP2P/8/1NBK1n1R,-1
8/1k6/5P2/8/6r1/8/1K6/8,-1
k7/8/7N/8/8/6K1/8/3B4,1
6nr/1R5r/1p3p1k/p2p1Pp1/P1P3p1/b7/2PN3P/2NK1B1R,1
1nb2bnr/r1p1q1p1/1p4P1/2k2P1p/p1P1B2P/PP1p1PNR/N2P4/R1BK4,1
8/8/8/8/7k/4K3/Q7/8,1
8/8/pbk5/n3p2p/4P3/4n1K1/8/8,-1
3Q4/k7/8/p7/P1p4K/2P5/8/8,1
5r1k/2p5/4P3/2p3r1/Pp6/3RPNPN/b4P1R/6K1,1
8/3N1B2/1b6/6K1/8/8/2k5/2r5,1
k7/6K1/8/8/7p/8/2R2b2/8,1
Q7/8/8/3K4/7k/8/8/8,1
8/4k3/8/8/8/5q2/2p4K/3b4,1
8/8/1k6/4K3/4b3/7n/8/8,-1
k1br4/4p3/5Pp1/Bppp4/p4b1p/7P/4KR2/5N1B,-1
8/8/2k5/2P5/8/8/8/K7,1
8/7k/8/5n2/8/4K3/5R2/8,1
2n5/r3k2P/8/p5p1/P3N1P1/b3K3/8/2R5,1
r2k1bnr/pp2pp2/1qnp2pp/1Np5/1P5P/2PPPb2/P4PP1/1RBQKBNR,1
6r1/r2p4/p2P3k/NB1P2p1/1nR1p1Pp/B3P2P/1K6/4R3,-1
r1b4r/pQ1pk1pp/2p2p2/P2P1P2/1P6/2RPP2P/3n3R/1NBK4,-1
4rr2/2P3k1/p4p2/P2p2P1/1K1P4/3RB3/8/1N6,-1
1nb2bnr/2p1q1p1/rp4P1/2k2P1p/p1P1B2P/P2p1PNR/NP1P4/R1BK4,1
5k1r/2pb1pbp/r2pp1p1/P6n/Q6q/P1P3nP/1BK2PPN/RN3BR1,-1
8/R7/4k3/8/8/P5K1/8/7n,1
2n5/3rk3/7P/p5p1/P3N1P1/b3K3/8/2R5,1
r1bqk2r/p1ppp1bp/2n2p2/1p4p1/2P5/PQ1PB1PP/1P2PP2/RN2KBNR,1
8/8/8/8/8/4k3/4N1K1/4r1b1,1
8/2k2r2/4B2b/2PnP3/p1p1RPPP/Pr1nBK1N/8/7R,1
8/2N5/8/8/8/6rP/4k2K/8,-1
8/8/3Q2P1/8/6P1/4K2k/8/8,-1
3nkr2/7r/2b2p2/N2P1Pp1/ppPp2Pp/BB3RbP/6R1/1n3K1Q,-1
8/4K2b/1k6/8/5b2/8/8/2n5,-1
1rb4r/p2pkpp1/2p1Nq1n/8/PpP1Pp2/4b1P1/1PKPB2P/RNB3QR,1
1k1n4/r1r2n1p/B4p2/2P2Pq1/7P/P1p1PN2/P3K3/6RR,-1
k7/b7/7K/5R2/6q1/8/8/8,1
r1bqk2r/2p4p/p3p1pn/1pb5/P2PP3/1P2NP1Q/2Pn3P/1RB2BKR,-1
8/2K5/8/7P/k7/8/8/8,1
8/1B6/7K/8/7k/8/3b4/8,1
rn4r1/1b1p1k2/p1pPp3/1Q2bppp/p1BP4/N3PN1P/1B3PPR/2KR4,-1
r1b2q1r/2pppkb1/5p1p/1pP5/2nPB1p1/PQ2B1PP/1P2PP2/RN2K1NR,1
6r1/r2p4/p1RP3k/NB1P2p1/1n2p1Pp/B3P2P/1K6/4R3,-1
4k3/Nr6/r5n1/p5pP/P2Pp1P1/6K1/1b6/3R4,1
8/2pk4/Ppn3qp/1p1NP2R/8/2RprB2/1bPK4/2r3N1,1
4k3/7R/p7/n3p2p/4Pn2/6b1/8/5K2,-1
8/5P2/8/P2P4/1k6/2p5/8/3K4,1
rn1k1bn1/1bp2ppr/pp4P1/3qp2p/2PpP2P/P2B1P1N/1P1P1Q2/RNB2K1R,1
8/8/1k5b/8/K4b2/2p5/6b1/8,-1
B2k4/3b4/6Q1/8/2p3P1/4p3/8/7K,1
r1k5/p3b1pr/2n1p1q1/1p2p2p/1PNP1p2/P2B1PnN/R1P2KPP/2B4R,-1
r1knr3/p3b1p1/4p1q1/1p2pn1p/1P1P1N2/P1PB1P2/RN1B1KPP/7R,-1
8/8/1k4P1/3K2P1/6P1/8/8/8,-1
4Rr1k/8/8/8/8/1q6/8/1N5K,-1
1R6/8/6k1/4K3/8/6n1/8/2B5,1
1nq2k1r/r4N1p/p1n1p2b/1pp5/PBp1P1b1/1P1P4/1RP2PPP/1N1QK1R1,-1
6K1/8/8/8/8/1k6/8/5R2,1
rnbqkb1r/p1ppp1pp/1p3p2/5nB1/8/P2P3P/1PP1PPP1/RN1QKBNR,1
2k5/8/8/2R5/2P5/1K6/8/8,1
4br1r/4bk2/2nn1p1p/ppNP1Pp1/2Bp2P1/p2K3P/1BPR3Q/7R,-1
8/8/8/1K2R2k/8/8/8/8,1
k7/8/N7/2b5/8/2p3K1/8/br5b,-1
1n2k3/3r3p/p4q1b/1p2pQ2/PpPnP3/2PP4/1R4PP/1N3KR1,-1
8/8/8/8/6r1/8/4k3/4b1K1,1
8/6k1/1p2p3/3P1p2/2P1qR1p/2K1b2P/8/8,1
6k1/3r3n/rpppP3/p4Bp1/RB2P1p1/K5Pp/NPN2R2/8,1
8/8/1k6/2p3R1/2Pr4/8/8/1K6,1
rnbqkbnr/1ppppppp/p7/8/4P3/8/PPPP1PPP/RNBQKBNR,-1
3r4/8/4Pp2/1n1P1Rp1/3N1bPp/5k1P/n7/7K,-1
8/3r3k/P4P2/8/b1p5/4p1P1/8/6K1,1
4Rr1k/8/8/4pRP1/2p5/8/2N2K2/q7,-1
rnbqk1nr/pppp1ppp/8/2b1p3/2P4P/6P1/PP1PPP2/RNBQKBNR,1
8/2R5/1b4K1/p5p1/P1N3P1/8/2k5/8,1
3k4/3q4/8/4K3/P1pP4/8/5P2/R7,1
8/6P1/5k2/8/8/8/8/6K1,-1
8/8/1N4P1/1k4P1/6P1/8/8/6K1,-1
4r3/5B2/3P3n/p1p1k1pp/P7/2P1P1K1/1B5P/5R1R,1
rn2kbn1/p1p1ppp1/r2qb3/1p1p3p/1P3P2/2NP2PP/PBP1P2R/RQ2KBN1,-1
b5nr/2p1kpnp/4p1pb/1P1p4/R1Q2PN1/2P5/1B6/1K1B1NR1,-1
3r4/8/4PR2/1n1P2p1/5bPp/5k1P/n7/7K,-1
1Kn4k/1B6/8/1NB3R1/1P4P1/8/1n3Q2/8,1
8/3b3k/P3P3/6r1/2p2P2/4pNP1/8/7K,1
k7/8/3b2K1/8/7p/8/3R4/8,1
5k2/4b3/1R3p2/p2P1npr/P7/5rp1/2PN2BP/3K1R2,1
5k2/4b3/1R3p2/p2P1npr/P1N5/7r/2P2RBp/3K4,1
2k5/1R6/3b4/3K4/7p/8/5p2/8,1
4k2r/2pb1pbp/r2pp1p1/P6n/Q6q/P1P2N1P/1B2nPP1/RN1K1BR1,-1
5bn1/2p3pr/rpn3P1/2k4p/p1P1B1bP/PP1p1P1R/NB1P3N/R1K5,1
rnb2rk1/3p3p/p1p1pp1b/1p1P2p1/Pq1P4/2R3QP/1B1KPPPR/1N3BN1,-1
8/8/p2k4/P3p2p/2P1P3/b7/2K1N1nR/1n6,-1
4r3/B6p/2bq3r/2P1k3/7P/p6K/1R6/3q4,-1
3b4/8/p1n5/2k1p3/4P2p/7K/1n6/8,-1
2N5/2R5/8/p5pK/P5P1/8/8/1k4b1,1
B2N4/8/8/8/8/8/K3k3/8,1
kB6/8/6N1/p7/PRp1P1p1/2P1r3/8/7K,1
5r1k/4P3/2r3P1/2p5/5B2/1p5P/4K3/8,-1
6r1/5p2/2Pk4/pr4pP/P3p1P1/NB3n2/2KP1b2/R7,1
4Rrqk/8/8/8/8/8/8/1N5K,-1
1r2k2r/5p2/p1p4n/3P2p1/Pp1bpp2/N3Q1P1/BB1P3P/R1K4R,1
2k5/8/6P1/4K1P1/6P1/8/8/8,-1
n3k3/8/3B4/K7/nP2B3/8/1R6/8,1
8/8/6P1/2K5/1Q4P1/8/6k1/8,-1
5R2/3q2k1/8/4pRP1/rBp5/8/8/4N1K1,-1
1Br4k/8/5r2/1ppP2p1/4P1Pp/7P/K5N1/8,-1
8/7n/2Q2r1k/1p1pP1p1/N2B4/NK4P1/1PB2rb1/R7,1
5R2/r7/8/2p5/k1P4R/P7/8/2K5,1
8/5k2/PK3n2/8/8/8/8/8,1
7k/6R1/8/5P2/1rpPp2p/P1P5/8/4BK2,1
8/2b5/p7/n1k1p2p/4P3/8/1n6/7K,-1
1bk5/8/8/3K4/7p/8/8/1R3q2,1
5n2/4q3/p3k1pb/P3p1P1/3PP2P/1pP2N2/4R3/2R1K3,-1
4kb1r/2pb1ppp/r1npp3/pp3nq1/3P4/PPPQ1N2/1B2PPPP/RN2KBR1,-1
8/3b2r1/4P2k/P7/2pN1P2/4p1P1/7K/8,1
4kn2/8/r1N5/p5pP/P2Pp1P1/8/3bK3/1r5R,1
2n5/6k1/8/2b5/8/5K2/8/8,-1
rk1q2nr/pQp4p/5pB1/2n1pb2/N2P1P1P/b1P1P1P1/PP6/R1B1K1NR,-1
2kn3r/r1N2nqp/p4p2/2P2P2/7P/P1p1PN1R/P1B1K3/R7,-1
8/P2r3k/2b2P2/8/2p5/4p1P1/8/6K1,1
5k2/8/8/P5Q1/2p4K/2P5/8/8,1
2K5/8/8/8/k3b3/4n3/8/8,-1
7K/3k4/4n3/8/7p/7P/7B/8,1
7k/8/6P1/8/8/8/4K3/8,-1
3k4/8/5n2/4p3/p3P3/8/3b2K1/3n4,-1
1k1r4/4p3/5Pp1/Bppp4/p6p/5K1b/5RBN/2b5,-1
1k6/8/8/b1RK4/8/8/8/8,1
3n1r2/8/2Nb1p2/3P1Pp1/1p3kPp/n1n4P/3R4/5K2,-1
r1bq1b1r/2pkpnpp/p2p4/np6/3P4/N4P1N/PPP1P2P/1RBQKB1R,-1
8/8/3K4/6k1/8/P5n1/8/8,1
8/P7/8/1K6/8/8/8/6k1,1
8/1k6/5KP1/6P1/6P1/8/8/8,-1
6R1/b7/6P1/3N4/p1k5/5K2/8/8,1
rnb1k1nr/pppp1ppp/4pq2/P7/1bP5/5N2/1P1PPPPP/RNBQKB1R,-1
7k/8/5P2/3P1R2/2p1r2p/P1P5/2K5/8,1
2k5/8/6p1/p4r1N/P2p4/3pBPP1/5KP1/7R,-1
rn2kbn1/p1p1ppp1/r2qb3/1p1p3p/1P3P2/2NP2PP/PBP1PR2/RQ2KBN1,-1
8/8/8/8/1k5p/4B2P/4K3/8,1
rn6/r2p4/p2P2k1/3P2pp/bBp1p3/4PpPP/1N1K2P1/R4BR1,-1
R7/r4k2/8/8/8/8/3N4/7K,-1
rn6/r2p4/p1bP3k/1p1Ppppp/1BN5/4P1PP/1N2K1PR/3R1B2,-1
4k3/8/8/P7/2p4K/2P5/6Q1/8,1
8/8/2k4n/8/p7/P3K3/8/8,1
8/8/8/pk5N/6P1/3R2P1/6PK/8,-1
8/7R/8/PK3k2/8/8/8/3N4,1
1N6/k7/1r6/2b3K1/8/2p5/7p/b7,-1
B5k1/4P3/2b5/8/2p5/4p1P1/8/6K1,1
6k1/2r5/2p2pP1/2P1pP2/pp2P1P1/n5K1/RN1P1NpR/2B5,-1
5r2/2k2B2/2n1p2b/2PnP3/p1p1RP1P/Pr2BK1N/6P1/R7,1
1k6/8/1b6/p3P3/P1p5/2P5/8/4K3,1
r1bq1bkr/p4n1p/nNp2p2/1p2p1p1/1PBP2P1/1R2P3/P1PNKP1P/2BQ3R,-1
6RR/8/8/pK1k4/PP2N3/8/8/b7,1
8/4bn2/p6K/2k1p3/4P2p/8/1n6/8,-1
8/7r/1k6/8/8/2K5/3B4/8,-1
k7/b7/7K/5R2/8/5q2/8/8,1
6N1/6k1/p5P1/P2p1p2/8/NK6/R4r2/2B5,-1
8/1k6/6Q1/p6K/P1p5/2P5/8/8,1
5bkr/2pq4/b1p5/rp2pB2/Q1NP2p1/P3P1PP/1P3P2/3R1KNR,1
6r1/4N3/8/1rp3b1/k1P5/PR1p2p1/3PB3/1K2R3,1
8/7P/3k4/p2r4/P1p3pB/2P1P1R1/8/7K,1
2b1q1kr/2p3b1/2p4B/rp2pp2/2nP2p1/P1QB1NPP/1P1NPP2/R4K1R,1
4k3/8/p4R2/P1b1p2p/2P1P3/1N1n4/8/1n1K4,-1
k7/8/8/5K2/6R1/8/8/8,1
8/3b3k/P7/5P2/2p5/3rp1P1/8/5K2,1
6k1/n3P3/2p2p1r/1pP1pPPp/p3P1P1/P2N1K2/3P2B1/RNB4R,-1
8/3b4/7b/1k6/5b2/2p5/8/K7,-1
8/7K/2B5/8/1b4k1/8/8/8,1
3b2N1/1k6/8/p7/P1pBP3/2P4K/8/8,1
8/8/8/6P1/2k5/1Rb3PN/6PK/8,-1
rnq2knr/5p1p/pp1pp2b/2p3p1/P1B1P1b1/1P1P1N2/1RP2PPP/1NBQK2R,-1
1rnq3r/2p4p/2ppkpP1/2P1p3/1b3R2/1P1PP2b/P4P2/3K1B2,1
4k3/8/1K2n1n1/1P2B3/8/8/8/8,1
r1bq1b1r/p1p3kp/n4p1n/1p1Np1p1/1P1P2P1/4P3/P1PN1P1P/1RBQKB1R,-1
2b1kr2/r1p3qp/6p1/p1PpP1B1/pPP5/3BQP1P/7K/1R5R,-1
8/8/8/6P1/6P1/7N/2k3PK/8,-1
r1b2b1r/2pk3p/p3p1pn/1p1p4/2nP1N1q/5P1Q/PPP1P2P/1RB2BKR,-1
n3k3/8/2BB4/K7/1P6/8/1R6/3n4,1
k7/8/1R5K/b7/8/8/q7/8,1
Rn2k2q/8/p5pb/P3p3/3PP3/1pP3n1/1R1N2PP/4K1R1,-1
8/8/p1k5/4p2p/2n1P3/2n1b3/6K1/8,-1
5N2/8/8/5r2/5n1p/7P/8/2k3K1,-1
1k3r2/4pbb1/2p2Qp1/pp1p1PP1/3P3p/2B4P/6K1/1nRR2NB,-1
rnbqkbnr/p1pppppp/8/1p6/8/2P5/PP1PPPPP/RNBQKBNR,-1
4k3/K7/P4n2/8/8/8/8/8,1
8/8/8/K2k4/8/8/6R1/8,1
4k3/1K3n2/8/1P6/7B/8/8/6n1,1
1K6/8/8/P5N1/1bR5/8/1k6/8,1
r1kn3r/2N4p/p4p1n/5Pq1/2P4P/P1p1PN1R/P4K2/RB6,-1
6r1/8/1N6/8/8/7P/3k3K/8,-1
rnbqkb1r/pppp4/3B2np/5Q2/3p2p1/1P3P2/P1P1P1PP/RN2KBNR,1
1K3b2/8/8/PR4N1/8/2k5/8/8,1
8/5N2/2B5/8/8/8/4k3/1K6,1
8/3r4/8/2N3p1/6Pp/5k1P/2n5/7K,-1
r1bq1bkr/p6p/nNp2p1n/1p2p1p1/1P1P2P1/1R2P3/P1PN1P1P/2BQKB1R,-1
8/r5k1/p2r4/2pP2p1/2B1p1Pp/1R2P2P/K1N5/4B3,-1
8/b7/8/5k2/5r2/7K/8/8,1
7k/5R2/8/2r3P1/4p3/N1p3K1/8/8,-1
7k/8/3r4/5R2/7K/N1p1p3/8/8,-1
8/2pk4/Ppn4p/1p2P1q1/2P2N2/1R1p1r2/1b1K4/5rNR,1
8/3r1k2/6nP/pN4p1/P2Pp1P1/b2r4/5KR1/8,1
8/P3k3/6K1/8/2p5/1QP5/8/8,1
2b1k2r/2p2q1p/4P1B1/r1Pp2B1/p1P4P/1p3PK1/8/4R1QR,-1
8/8/8/4R3/2K3k1/8/8/8,1
2k2r2/4p3/4bPp1/1ppp4/pB5p/3R3P/6Kb/5NRB,-1
8/1K6/8/4k3/8/8/1R6/8,1
8/3b4/4P3/P6k/2p2Pr1/4p1PK/4N3/8,1
8/2R5/1R1r4/k1pP4/2P5/P7/6B1/K7,1
4k3/Nr6/r5n1/p5pP/P2Pp1P1/8/5K2/2bR4,1
8/8/p5p1/P1kPp1nP/4P2N/2P5/1R2K3/1nb5,-1
r7/3rP2n/2pp3k/pp4p1/4P1B1/K1B3Pp/NPN2R2/3R4,1
rn1qkbnr/ppp1p2p/5pp1/3p3b/3P3P/2NQP3/PPPB1PP1/R3KBNR,-1
4k2r/8/p1Pp1p2/P4P1R/5rP1/3PP3/b2K4/RNB5,-1
8/2k5/4K3/8/8/7n/2b5/8,-1
7k/5r2/p1N2p2/P2p2P1/1K1P1B2/5R2/8/1N6,-1
6k1/8/r1p2pP1/2P1pP2/p3P1P1/n2P4/2RR1K2/2B4N,-1
4brkr/4bn2/2n2p1p/ppNP1Pp1/1pBp2P1/2BK3P/P1P4Q/3R3R,-1
7k/3R4/5P2/8/2pP3p/P1P1p3/2K5/4B1r1,1
rnb5/ppNp3r/2p2k1p/3P2p1/6p1/N3P1P1/1PK3B1/R1B4R,1
8/8/k7/2pr4/2P3R1/8/8/1K6,1
rnbqkbnr/ppppppp1/7p/8/3P4/1P6/P1P1PPPP/RNBQKBNR,1
8/b3P3/k7/p7/P1p5/2P3K1/8/8,1
r2qk1nr/Qpp2ppp/2np4/4pb2/2P4P/bP4PN/P2PPP1R/R1B1KB2,1
3K4/8/8/3n4/k3b3/8/8/8,-1
7N/8/2k5/p5B1/P1p2rp1/2P1P3/8/6KR,1
8/1R6/5k2/PK6/8/8/8/3N4,1
8/2pk4/Ppn4p/1p2P1q1/5N2/1R1p1r2/1bPK4/2r3NR,1
N7/2r5/3P4/6p1/6Pp/5k1P/2n5/7K,-1
8/2NP4/8/3r2p1/4k1Pp/7P/2n5/7K,-1
1r6/8/8/1kN5/8/2p5/5b2/b2b3K,-1
3q1bnr/r3p2k/1p3Q2/3P1ppp/P4P2/4BNKP/2P3P1/R4b1R,1
1n5q/8/p2k2pb/P3p1P1/3PP3/1pP2N2/1R5P/2n1K1R1,-1
4NR2/K6k/8/2nB2n1/1P6/8/7B/8,1
8/8/8/7K/7p/7P/6k1/8,1
r2qk1nr/Qpp2p1p/2np2p1/4p3/2P3bP/bP2P2N/P2P1P1R/R1B1KB2,1
1b6/8/3r1N2/8/8/4K3/B1k5/8,1
8/7r/8/3k4/7B/8/1K6/8,-1
8/8/8/8/7p/4B2P/2k5/5K2,1
8/3b3k/P7/5P2/2p5/3rp1P1/8/6K1,1
8/6Pk/5P1N/2p1p1P1/4P3/3P3R/pB4r1/4K3,-1
6k1/8/5P2/3P4/2R4p/P1P1r3/2K5/8,1
2b1q2r/2pp1kb1/2P2p1B/rp2p3/2nPB1p1/PQ3NPP/1P2PP2/RN3K1R,1
1k3r2/4pb2/2p3p1/pp1p1Pb1/3P3p/2B2N1P/6K1/1nR3RB,-1
1rb3nr/8/nppPk1pp/p3p3/P2b4/1RP1P3/1P1BKN1P/1N3B1R,1
8/3k4/6K1/8/7p/7P/4n2B/8,1
3nQr2/2b4r/2Bk1p2/N2P1Pp1/1pP3Pp/n6P/3Rp3/4K3,-1
4k3/8/8/5b2/6PK/1Bpq4/8/8,1
8/k7/Nr6/2b5/6K1/2p5/8/b6b,-1
8/3k4/7N/3B4/4K3/8/8/8,1
8/8/1q3k2/3p4/rNpPpPPp/2P5/P7/4BKR1,1
8/6P1/8/4k3/8/8/7K/8,-1
1r3r2/2p2q1p/3pkpP1/1BPpp3/nP5R/4P3/P4P2/3K1b2,1
2B5/8/2r3n1/6kP/p1p4N/P7/5K2/8,1
k7/8/1b4qK/8/8/8/3R4/8,1
2K5/k7/p5PN/P4R2/8/8/8/2N1B3,-1
6r1/8/8/3N4/8/7P/4k2K/8,-1
kB6/1R6/6N1/p7/P1p1P1p1/2P1r3/8/7K,1
4r2q/B6p/7r/2P1k2P/1R6/p6K/4q3/7b,-1
6nr/2p1kp1p/2bpp1pb/1r6/P1Q2PN1/2P3n1/1B1N2q1/RK3BR1,-1
8/k7/P7/5P2/7R/7r/8/K7,-1
3b4/8/7K/8/8/6k1/6B1/8,1
8/8/8/P3K3/8/8/8/2k5,1
rn6/r2p4/p2P3k/3Pp1pp/b1p2p2/4P1PP/1N2K1P1/3RBBR1,-1
r1bq2nr/ppppkppp/2n5/4p3/Q1P4P/b5P1/PP1PPP2/R1B1KBNR,1
r1bq1b1r/2pk3p/p3p1pn/1p1p4/2nP1N2/5PQ1/PPP1P2P/1RB2BKR,-1
2q5/7p/6R1/4k2P/7K/p7/4b3/3r4,-1
6k1/n3P3/2p2pr1/1pP1pPP1/p3P1Pp/P2N1K1R/3P2B1/RNB5,-1
r2q1bnr/4p1pk/1p3n2/3P1p1p/P4P2/3b1NK1/2P3PP/R1B1QB1R,1
3r3b/2pk4/ppn4p/PP1p2q1/2N1Pr2/R2p4/2P4R/4K1NB,1
8/k7/5KR1/8/8/4b3/8/8,1
8/3N4/8/6P1/1k4P1/6P1/6K1/8,-1
3R4/8/8/p6N/2k3P1/6P1/6PK/8,-1
4R3/8/8/1K6/6k1/8/8/8,1
2B3n1/6kr/3P3p/ppp1N1p1/PR6/2P1PK2/7P/1RB5,1
8/8/1r2N3/8/7p/3n3P/2k5/5K2,-1
8/8/k7/2p2R2/2P5/P3R3/2r3B1/K7,1
8/n1pk4/Pp5p/1p2Pq2/1RP5/3p1r1N/3K4/b4rNR,1
8/2pk4/1pn3qp/Pp1NP2R/4r3/2Rp4/1bPK4/5rNB,1
8/6P1/3K4/1k4P1/6P1/8/8/8,-1
B7/3bkQ2/8/8/2p3P1/4p3/8/7K,1
3B4/8/3k4/2r5/8/8/1K6/8,-1
